シリーズ,カテゴリ,Token type,名前,Total tokens,Supply,Holders,WeeklyTx,LINE NFT,Explorer,imgURL
第6弾,ミリオンプレス,100000b6,ペリドッド,1230,1230,790,1035,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%83%9A%E3%83%AA%E3%83%89%E3%83%83%E3%83%89&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000b6,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000b600000001
第6弾,ミリオンプレス,100000b7,アグラヴェイン,1230,1230,810,29,https://nft.line.me/search?isSale=ON&brandIds%5B0%5D=30&sort=PRICE_LOW&searchText=%E3%82%A2%E3%82%B0%E3%83%A9%E3%83%B4%E3%82%A7%E3%82%A4%E3%83%B3&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000b7,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000b700000001
第6弾,ミリオンプレス,100000b8,スピカ,1230,1230,832,31,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%82%B9%E3%83%94%E3%82%AB&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000b8,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000b800000001
第6弾,ミリオンプレス,100000b9,バルゴ,1230,1230,819,528,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%83%90%E3%83%AB%E3%82%B4&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000b9,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000b900000001
第6弾,ミリオンプレス,100000ba,クーピー,1230,1230,809,35,https://nft.line.me/search?isSale=ON&brandIds%5B0%5D=30&sort=PRICE_LOW&searchText=%E3%82%AF%E3%83%BC%E3%83%94%E3%83%BC&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000ba,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000ba00000001
第6弾,ミリオンプレス,100000bb,フェイ＆カブト,3176,3176,1669,17087,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%83%95%E3%82%A7%E3%82%A4%EF%BC%86%E3%82%AB%E3%83%96%E3%83%88&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000bb,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000bb00000001
第6弾,フレーズ,100000bc,MEGAPRESS!!!!,630,630,254,43,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=MEGAPRESS%21%21%21%21&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000bc,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000bc00000001
第6弾,フレーズ,100000bd,私が社長だ,630,630,400,34,https://nft.line.me/search?isSale=ON&brandIds%5B0%5D=30&sort=PRICE_LOW&searchText=%E7%A7%81%E3%81%8C%E7%A4%BE%E9%95%B7%E3%81%A0&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000bd,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000bd00000001
第6弾,フレーズ,100000be,慎重な作業です…,630,630,233,580,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E6%85%8E%E9%87%8D%E3%81%AA%E4%BD%9C%E6%A5%AD%E3%81%A7%E3%81%99%E2%80%A6&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000be,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000be00000001
第6弾,フレーズ,100000bf,OZK！,630,630,289,28,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=OZK%EF%BC%81&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000bf,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000bf00000001
第6弾,フレーズ,100000c0,これはレアですよ,630,630,395,516,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%81%93%E3%82%8C%E3%81%AF%E3%83%AC%E3%82%A2%E3%81%A7%E3%81%99%E3%82%88&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000c0,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000c000000001
第6弾,フレーズ,100000c1,良く見て！動いているよ。,630,630,288,52,https://nft.line.me/search?isSale=ON&brandIds%5B0%5D=30&sort=PRICE_LOW&searchText=%E8%89%AF%E3%81%8F%E8%A6%8B%E3%81%A6%EF%BC%81%E5%8B%95%E3%81%84%E3%81%A6%E3%81%84%E3%82%8B%E3%82%88%E3%80%82&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000c1,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000c100000001
第6弾,フレーズ,100000c2,残業ダメ絶対！,630,630,361,40,https://nft.line.me/search?isSale=ON&brandIds%5B0%5D=30&sort=PRICE_LOW&searchText=%E6%AE%8B%E6%A5%AD%E3%83%80%E3%83%A1%E7%B5%B6%E5%AF%BE%EF%BC%81&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000c2,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000c200000001
第6弾,フレーズ,100000c3,MEGA、MEGAぁ～！,630,630,243,314,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=MEGA%E3%80%81MEGA%E3%81%81%EF%BD%9E%EF%BC%81&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000c3,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000c300000001
第6弾,フレーズ,100000c4,われらー♪われらー♪,630,630,373,527,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%82%8F%E3%82%8C%E3%82%89%E3%83%BC%E2%99%AA%E3%82%8F%E3%82%8C%E3%82%89%E3%83%BC%E2%99%AA&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000c4,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000c400000001
第6弾,フレーズ,100000c5,うごいてなんぼ,630,630,358,967,https://nft.line.me/search?isSale=ON&brandIds%5B0%5D=30&sort=PRICE_LOW&searchText=%E3%81%86%E3%81%94%E3%81%84%E3%81%A6%E3%81%AA%E3%82%93%E3%81%BC&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000c5,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000c500000001
第6弾,フレーズ,100000c6,ぱんつくった,630,630,258,590,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%81%B1%E3%82%93%E3%81%A4%E3%81%8F%E3%81%A3%E3%81%9F&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000c6,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000c600000001
第6弾,フレーズ,100000c7,シースー,630,630,385,49,https://nft.line.me/search?isSale=ON&brandIds%5B0%5D=30&sort=PRICE_LOW&searchText=%E3%82%B7%E3%83%BC%E3%82%B9%E3%83%BC&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000c7,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000c700000001
第6弾,4コマ,100000c8,ダブルショットガール①,730,730,432,533,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%83%80%E3%83%96%E3%83%AB%E3%82%B7%E3%83%A7%E3%83%83%E3%83%88%E3%82%AC%E3%83%BC%E3%83%AB%E2%91%A0&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000c8,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000c800000001
第6弾,4コマ,100000c9,ダブルショットガール②,730,730,445,543,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%83%80%E3%83%96%E3%83%AB%E3%82%B7%E3%83%A7%E3%83%83%E3%83%88%E3%82%AC%E3%83%BC%E3%83%AB%E2%91%A1&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000c9,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000c900000001
第6弾,4コマ,100000ca,ダブルショットガール③,730,730,386,36,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%83%80%E3%83%96%E3%83%AB%E3%82%B7%E3%83%A7%E3%83%83%E3%83%88%E3%82%AC%E3%83%BC%E3%83%AB%E2%91%A2&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000ca,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000ca00000001
第6弾,4コマ,100000cb,ダブルショットガール④,730,730,397,46,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%83%80%E3%83%96%E3%83%AB%E3%82%B7%E3%83%A7%E3%83%83%E3%83%88%E3%82%AC%E3%83%BC%E3%83%AB%E2%91%A3&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000cb,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000cb00000001
第6弾,4コマ,100000cc,月への侵略者①,730,730,408,46,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E6%9C%88%E3%81%B8%E3%81%AE%E4%BE%B5%E7%95%A5%E8%80%85%E2%91%A0&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000cc,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000cc00000001
第6弾,4コマ,100000cd,月への侵略者②,730,730,402,56,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E6%9C%88%E3%81%B8%E3%81%AE%E4%BE%B5%E7%95%A5%E8%80%85%E2%91%A1&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000cd,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000cd00000001
第6弾,4コマ,100000ce,月への侵略者③,730,730,375,51,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E6%9C%88%E3%81%B8%E3%81%AE%E4%BE%B5%E7%95%A5%E8%80%85%E2%91%A2&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000ce,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000ce00000001
第6弾,4コマ,100000cf,月への侵略者④,730,730,410,53,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E6%9C%88%E3%81%B8%E3%81%AE%E4%BE%B5%E7%95%A5%E8%80%85%E2%91%A3&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000cf,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000cf00000001
-,その他,100000d1,-工場長 スカアハ-,50030,50030,17780,12790,2次流通なし,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000d1,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000d100000001
プロフィールNFT,その他,100000d2,【プロフィールNFT】スーパーエル,5030,5030,1718,2533,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%80%90%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%ABNFT%E3%80%91%E3%82%B9%E3%83%BC%E3%83%91%E3%83%BC%E3%82%A8%E3%83%AB&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000d2,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000d200000001
プロフィールNFT,その他,100000d3,【プロフィールNFT】アーサー 剣術の城,5030,5030,360,3,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%80%90%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%ABNFT%E3%80%91%E3%82%A2%E3%83%BC%E3%82%B5%E3%83%BC%20%E5%89%A3%E8%A1%93%E3%81%AE%E5%9F%8E&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000d3,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000d300000001
プロフィールNFT,その他,100000d4,【プロフィールNFT】アーサー 魔法の派,5030,5030,104,110,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%80%90%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%ABNFT%E3%80%91%E3%82%A2%E3%83%BC%E3%82%B5%E3%83%BC%20%E9%AD%94%E6%B3%95%E3%81%AE%E6%B4%BE&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000d4,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000d400000001
プロフィールNFT,その他,100000d5,【プロフィールNFT】アーサー 技巧の場,5030,5030,218,691,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%80%90%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%ABNFT%E3%80%91%E3%82%A2%E3%83%BC%E3%82%B5%E3%83%BC%20%E6%8A%80%E5%B7%A7%E3%81%AE%E5%A0%B4&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000d5,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000d500000001
第1回 メガししゃもグミ,その他,100000d6,メガししゃもグミ コーラ味,30030,30030,7185,11734,2次流通なし,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000d6,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000d600000001
プロフィールNFT,その他,100000d7,【プロフィールNFT】はっぱ,5030,5030,246,594,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%81%AF%E3%81%A3%E3%81%B1&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000d7,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000d700000001
プロフィールNFT,その他,100000d8,【プロフィールNFT】ごーるでんぱんつ,5030,5030,287,4,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%81%94%E3%83%BC%E3%82%8B%E3%81%A7%E3%82%93%E3%81%B1%E3%82%93%E3%81%A4&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000d8,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000d800000001
プロフィールNFT,その他,100000d9,【プロフィールNFT】ざ・れいんぼー,5030,5030,1193,1528,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%81%96%E3%83%BB%E3%82%8C%E3%81%84%E3%82%93%E3%81%BC%E3%83%BC&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000d9,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000d900000001
第6弾,フレーズ,100000da,大納言エル～シーズン1記念Ver～,10030,10030,1766,1396,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E5%A4%A7%E7%B4%8D%E8%A8%80%E3%82%A8%E3%83%AB%EF%BD%9E%E3%82%B7%E3%83%BC%E3%82%BA%E3%83%B31%E8%A8%98%E5%BF%B5Ver&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000da,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000da00000001
歌舞伎コラボ,ミリオンプレス,100000db,石川ーサー五右衛門,1630,1630,938,9239,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E7%9F%B3%E5%B7%9D%E3%83%BC%E3%82%B5%E3%83%BC&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000db,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000db00000001
歌舞伎コラボ,ミリオンプレス,100000dc,巴エル御前,1630,1630,851,8175,https://nft.line.me/search?currency=FNSA&isSale=ON&priceMin=0.2&priceMax=2&sort=PRICE_LOW&searchText=%E5%B7%B4%E3%82%A8%E3%83%AB%E5%BE%A1%E5%89%8D&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000dc,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000dc00000001
歌舞伎コラボ,ミリオンプレス,100000dd,坂田ガウェイン時,1630,1630,887,7256,https://nft.line.me/search?currency=FNSA&isSale=ON&priceMin=0.15&priceMax=2&sort=PRICE_LOW&searchText=%E5%9D%82%E7%94%B0%E3%82%AC%E3%82%A6%E3%82%A7%E3%82%A4%E3%83%B3%E6%99%82&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000dd,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000dd00000001
歌舞伎コラボ,フレーズ,100000de,まず今日はこれぎり,630,630,388,2943,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%81%BE%E3%81%9A%E4%BB%8A%E6%97%A5%E3%81%AF%E3%81%93%E3%82%8C%E3%81%8E%E3%82%8A&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000de,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000de00000001
歌舞伎コラボ,フレーズ,100000df,絶景かな、絶景かな,630,630,377,3203,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E7%B5%B6%E6%99%AF%E3%81%8B%E3%81%AA%E3%80%81%E7%B5%B6%E6%99%AF%E3%81%8B%E3%81%AA&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000df,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000df00000001
歌舞伎コラボ,フレーズ,100000e0,知らざぁ、言って聞かせやしょう,630,630,374,3215,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E7%9F%A5%E3%82%89%E3%81%96%E3%81%81%E3%80%81%E8%A8%80%E3%81%A3%E3%81%A6%E8%81%9E%E3%81%8B%E3%81%9B%E3%82%84%E3%81%97%E3%82%87%E3%81%86&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000e0,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000e000000001
歌舞伎コラボ,フレーズ,100000e1,こいつぁ春から縁起がいいわぇ,630,630,371,2779,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%81%93%E3%81%84%E3%81%A4%E3%81%81%E6%98%A5%E3%81%8B%E3%82%89%E7%B8%81%E8%B5%B7%E3%81%8C%E3%81%84%E3%81%84%E3%82%8F%E3%81%87&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000e1,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000e100000001
歌舞伎コラボ,4コマ,100000e2,ダンシングスパイダー☆ ①,630,630,384,2876,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%83%80%E3%83%B3%E3%82%B7%E3%83%B3%E3%82%B0%E3%82%B9%E3%83%91%E3%82%A4%E3%83%80%E3%83%BC%E2%98%86%20%E2%91%A0&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000e2,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000e200000001
歌舞伎コラボ,4コマ,100000e3,ダンシングスパイダー☆ ②,630,630,371,3632,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%83%80%E3%83%B3%E3%82%B7%E3%83%B3%E3%82%B0%E3%82%B9%E3%83%91%E3%82%A4%E3%83%80%E3%83%BC%E2%98%86%20%E2%91%A1&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000e3,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000e300000001
歌舞伎コラボ,4コマ,100000e4,ダンシングスパイダー☆ ③,630,630,371,2805,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%83%80%E3%83%B3%E3%82%B7%E3%83%B3%E3%82%B0%E3%82%B9%E3%83%91%E3%82%A4%E3%83%80%E3%83%BC%E2%98%86%20%E2%91%A2&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000e4,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000e400000001
歌舞伎コラボ,4コマ,100000e5,ダンシングスパイダー☆ ④,630,630,372,2808,https://nft.line.me/search?isSale=ON&sort=PRICE_LOW&searchText=%E3%83%80%E3%83%B3%E3%82%B7%E3%83%B3%E3%82%B0%E3%82%B9%E3%83%91%E3%82%A4%E3%83%80%E3%83%BC%E2%98%86%20%E2%91%A3&tab=marketplace,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000e5,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000e500000001
歌舞伎コラボ,ミリオンプレス,100000e6,浮世エル,15030,15030,3738,3992,2次流通なし,https://explorer.blockchain.line.me/finschia/item-token-type/db8c702e/100000e6,https://lbw-impro.line-apps.com/v1/daphne/token/db8c702e/100000e600000001
